2015-10-20 17:10:53 - PHP Notice:  Undefined index: payment_store in /var/www/html/artiszone.com/catalog/controller/checkout/nearest_store.php on line 30
2015-10-20 17:28:23 - PHP Notice:  Undefined index: payment_store in /var/www/html/artiszone.com/catalog/controller/checkout/nearest_store.php on line 30
2015-10-20 17:28:54 - PHP Notice:  Undefined index: payment_store in /var/www/html/artiszone.com/catalog/controller/checkout/nearest_store.php on line 72
2015-10-23 13:57:49 - PHP Warning:  Missing argument 1 for Cart::getProducts(), called in /var/www/html/artiszone.com/system/library/cart.php on line 419 and defined in /var/www/html/artiszone.com/system/library/cart.php on line 20
2015-10-23 13:57:49 - PHP Notice:  Undefined variable: selected_store in /var/www/html/artiszone.com/system/library/cart.php on line 247
2015-10-23 13:57:49 - PHP Notice:  Error: Table 'openCartTest.ar_products' doesn't exist<br />Error No: 1146<br />SELECT * FROM `ar_products` `p` JOIN `ar_product_to_store` `ps` ON `ps`.`product_id` = `p`.`product_id`  WHERE ps.store_id = '' and ps.product_id = '28'  in /var/www/html/artiszone.com/system/library/db/mysqli.php on line 41
2015-10-23 13:58:24 - PHP Notice:  Error: Table 'openCartTest.ar_products' doesn't exist<br />Error No: 1146<br />SELECT * FROM `ar_products` `p` JOIN `ar_product_to_store` `ps` ON `ps`.`product_id` = `p`.`product_id`  WHERE ps.store_id = '0' and ps.product_id = '28'  in /var/www/html/artiszone.com/system/library/db/mysqli.php on line 41
2015-10-23 14:05:35 - PHP Notice:  Undefined index: blongs_to_store in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 26
2015-10-23 14:05:35 - PHP Notice:  Undefined index: blongs_to_store in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 26
2015-10-23 14:06:20 - PHP Notice:  Undefined index: image in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 26
2015-10-23 14:06:20 - PHP Notice:  Undefined index: image in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 26
2015-10-23 14:06:52 - PHP Notice:  Undefined index: blongs_to_store in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 26
2015-10-23 14:06:52 - PHP Notice:  Undefined index: blongs_to_store in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 26
2015-10-23 14:18:02 - PHP Notice:  Undefined index: blongs_store_store in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 28
2015-10-23 14:18:02 - PHP Notice:  Undefined index: blongs_store_store in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 28
2015-10-23 14:19:43 - PHP Notice:  Undefined index: blongs_to_store in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 28
2015-10-23 14:19:43 - PHP Notice:  Undefined index: blongs_to_store in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 28
2015-10-23 14:22:00 - PHP Notice:  Undefined index: blongs_to_store in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 28
2015-10-23 14:22:00 - PHP Notice:  Undefined index: blongs_to_store in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 28
2015-10-23 14:23:03 - PHP Notice:  Undefined index: blongs_to_store in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 28
2015-10-23 14:23:03 - PHP Notice:  Undefined index: blongs_to_store in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 28
2015-10-23 14:34:41 - PHP Notice:  Undefined index: blongs_to_store in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 28
2015-10-23 14:34:41 - PHP Notice:  Undefined index: blongs_to_store in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 28
2015-10-23 14:36:47 - PHP Notice:  Undefined index: blongs_to_store in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 28
2015-10-23 14:36:47 - PHP Notice:  Undefined index: blongs_to_store in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 28
2015-10-23 15:46:06 - PHP Notice:  Undefined index: blongs_to_store in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 28
2015-10-26 11:00:58 - PHP Notice:  Undefined variable: all_blongs in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/checkout.tpl on line 845
2015-10-26 11:01:00 - PHP Notice:  Undefined variable: all_blongs in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/checkout.tpl on line 845
2015-10-26 11:01:02 - PHP Notice:  Undefined variable: all_blongs in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/checkout.tpl on line 845
2015-10-26 11:03:20 - PHP Notice:  Undefined variable: all_blongs in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/checkout.tpl on line 845
2015-10-26 11:03:53 - PHP Notice:  Undefined variable: all_blongs in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/checkout.tpl on line 845
2015-10-26 11:03:54 - PHP Notice:  Undefined variable: all_blongs in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/checkout.tpl on line 845
2015-10-26 11:07:41 - PHP Notice:  Undefined variable: all_blongs in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/checkout.tpl on line 845
2015-10-26 11:11:42 - PHP Notice:  Undefined variable: all_blongs in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/checkout.tpl on line 845
2015-10-26 11:13:50 - PHP Notice:  Undefined variable: all_blongs in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/checkout.tpl on line 845
2015-10-26 11:23:13 - PHP Notice:  Undefined variable: all_blongs in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/checkout.tpl on line 845
2015-10-26 11:23:15 - PHP Notice:  Undefined variable: all_blongs in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/checkout.tpl on line 845
2015-10-26 11:28:51 - PHP Notice:  Undefined variable: all_blongs in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/checkout.tpl on line 845
2015-10-26 11:29:14 - PHP Notice:  Undefined variable: all_blongs in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/checkout.tpl on line 845
2015-10-26 11:30:08 - PHP Notice:  Undefined variable: all_blongs in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/checkout.tpl on line 845
2015-10-26 12:57:02 - PHP Notice:  Undefined property: Cart::$selected_store in /var/www/html/artiszone.com/system/library/cart.php on line 256
2015-10-26 13:00:31 - PHP Warning:  Missing argument 1 for Cart::getProducts(), called in /var/www/html/artiszone.com/system/library/cart.php on line 386 and defined in /var/www/html/artiszone.com/system/library/cart.php on line 30
2015-10-26 13:00:31 - PHP Notice:  Undefined variable: selected_store in /var/www/html/artiszone.com/system/library/cart.php on line 256
2015-10-26 13:17:56 - PHP Warning:  Missing argument 1 for Cart::getProducts(), called in /var/www/html/artiszone.com/system/library/cart.php on line 437 and defined in /var/www/html/artiszone.com/system/library/cart.php on line 30
2015-10-26 13:17:56 - PHP Notice:  Undefined variable: selected_store in /var/www/html/artiszone.com/system/library/cart.php on line 31
